Scenario,Method,Trial,Detection_Rate,Response_Time,Success_Rate
DDoS,Single_Agent_PPO,34,87.46467929941794,44.70531255803623,91.26032554731519
DDoS,Single_Agent_PPO,35,87.20083114895627,85.40426303810716,87.89442031929946
DDoS,Single_Agent_PPO,36,89.16126063092157,48.89550944628889,84.21585006239847
DDoS,Single_Agent_PPO,37,89.39490831391433,13.429048115810492,87.89206488213556
DDoS,Single_Agent_PPO,38,90.29406619631324,102.66463524294379,87.91160152147893
DDoS,Single_Agent_PPO,39,86.85543295756324,75.47110537329993,87.3428476762292
DDoS,Single_Agent_PPO,40,89.85061323234042,87.57928024500714,85.69077786592727
DDoS,Single_Agent_PPO,41,88.05006410426128,55.52565246483501,88.66599110384576
DDoS,Single_Agent_PPO,42,87.09518832258479,59.70969625741483,88.22726623357205
DDoS,Single_Agent_PPO,43,89.19706492273107,43.25501284935624,87.77474681263598
DDoS,Single_Agent_PPO,44,90.20259757556079,95.55694306068736,90.4727206556781
DDoS,Single_Agent_PPO,45,89.58980912320823,12.742825209295596,87.07806197866974
DDoS,Single_Agent_PPO,46,86.44421526019546,30.92328464547357,88.45602452106614
DDoS,Single_Agent_PPO,47,90.36071634368564,67.59907576545669,86.7008599218295
DDoS,Single_Agent_PPO,48,88.3332656914035,105.89788839822762,87.10194685097512
DDoS,Single_Agent_PPO,49,89.74910383993559,84.43890176116852,83.9594963697758
DDoS,Single_Agent_PPO,50,89.81873279717026,60.53052516754495,90.57846352230456
DDoS,Independent_Learning,1,86.48745675351772,10.452085615753706,84.53180090356759
DDoS,Independent_Learning,2,88.98289206417564,75.37163388659253,85.64263240154936
DDoS,Independent_Learning,3,88.33682804949312,15.07537470267199,88.06697511898305
DDoS,Independent_Learning,4,84.71808791232033,44.372888002342194,86.52174695478004
DDoS,Independent_Learning,5,85.75344795061473,108.13491428705323,86.08983992222275
DDoS,Independent_Learning,6,86.47739633514104,40.43144925348712,88.08044473395296
DDoS,Independent_Learning,7,86.2188893685478,22.9415922611353,88.85697967000894
DDoS,Independent_Learning,8,87.609152507365,11.678238923942928,88.1898070588321
DDoS,Independent_Learning,9,85.60938434901502,32.72351175306855,85.22305414694601
DDoS,Independent_Learning,10,86.12578025032157,25.571251167063107,88.31487323490003
DDoS,Independent_Learning,11,86.55367967261726,36.930758124889785,85.33436906988399
DDoS,Independent_Learning,12,88.7639051896047,47.261278178270764,88.0932423836516
DDoS,Independent_Learning,13,86.15724849276205,61.78091369094077,87.26607779883962
DDoS,Independent_Learning,14,86.5797174615001,15.917986329444897,86.0553840903178
DDoS,Independent_Learning,15,86.05672736110839,75.57334987849256,87.45990920581323
DDoS,Independent_Learning,16,84.51786704767898,86.93020499528936,84.80631406613007
DDoS,Independent_Learning,17,85.9332169490619,99.91861769405145,85.74448175630293
DDoS,Independent_Learning,18,86.38340386937848,68.68334217846404,83.99896779147514
DDoS,Independent_Learning,19,89.38415684944545,61.226489934748585,86.34724039018651
DDoS,Independent_Learning,20,88.75716714128889,111.16579463218103,89.59724352509944
DDoS,Independent_Learning,21,85.27860948834731,85.29257722859118,87.33671806973072
DDoS,Independent_Learning,22,86.48473025855455,35.48636350199065,84.73129889971194
DDoS,Independent_Learning,23,87.38852403943855,77.86362959731969,90.82014246504508
DDoS,Independent_Learning,24,88.17779745666819,86.9576083190671,85.86127019500302
DDoS,Independent_Learning,25,85.55609365401006,107.06442792507796,83.86224181248258
DDoS,Independent_Learning,26,86.5440295655007,62.28677982403022,87.0434619945258
DDoS,Independent_Learning,27,85.90722459994345,28.788169928255005,88.68765838713415
DDoS,Independent_Learning,28,87.12981112532279,24.013340218919986,84.19339012731785
DDoS,Independent_Learning,29,89.10814103033165,97.64335506981568,89.12308716192855
DDoS,Independent_Learning,30,85.90341748295359,97.16740334952618,89.4730138332453
DDoS,Independent_Learning,31,85.41384916049361,55.47860962333739,86.48645441945702
DDoS,Independent_Learning,32,85.52924337196491,117.12809043423245,85.16469462429573
DDoS,Independent_Learning,33,85.87971438397135,99.53072753806848,88.11743530509565
DDoS,Independent_Learning,34,84.6903222835401,57.888907882520776,85.00496965795136
DDoS,Independent_Learning,35,87.33716433034553,35.97697510599643,84.46041134884514
DDoS,Independent_Learning,36,86.58472498649527,112.39495849840321,86.2129366115362
DDoS,Independent_Learning,37,85.35263392426369,75.13794485903013,85.8619900044876
DDoS,Independent_Learning,38,85.04256485161062,100.42253575454492,87.48785653398649
DDoS,Independent_Learning,39,88.57667590522313,17.656839831236823,91.36873560345975
DDoS,Independent_Learning,40,89.03382114962936,94.84777167577467,89.21611187901017
DDoS,Independent_Learning,41,85.63137126042629,82.61812349232319,88.51035011194011
DDoS,Independent_Learning,42,89.22925857092696,107.5987690231537,88.88554403846356
DDoS,Independent_Learning,43,88.65085410042005,10.020277450073868,85.27581688195218
DDoS,Independent_Learning,44,87.41532360135025,68.43814031828461,87.80591182021709
DDoS,Independent_Learning,45,85.3820803420565,31.523328219523904,88.57468123983402
DDoS,Independent_Learning,46,86.3540409723677,72.73040486408868,85.31397719743394
DDoS,Independent_Learning,47,87.99298601203938,113.76666272457251,86.01580277463185
DDoS,Independent_Learning,48,82.98487614781898,47.8691089073704,89.16960476696273
DDoS,Independent_Learning,49,87.06217648586087,118.50638133396674,87.03587285652885
DDoS,Independent_Learning,50,86.25411576639756,42.36031291533381,87.49162697074493
DDoS,Standard_MAPPO,1,91.11113928305492,15.844004229402268,94.2479960744502
DDoS,Standard_MAPPO,2,91.59647227380248,49.516909361383426,88.84977428542943
DDoS,Standard_MAPPO,3,94.33396569249099,35.876528751020906,89.33227533285609
DDoS,Standard_MAPPO,4,91.95585055515909,44.99400405805633,90.48692776113809
DDoS,Standard_MAPPO,5,91.31053196378696,69.96306667651062,93.71696220243457
DDoS,Standard_MAPPO,6,91.51033299977526,30.70495218855421,90.46460011010859
DDoS,Standard_MAPPO,7,89.84818196504419,102.39589553993869,95.41506037494558
DDoS,Standard_MAPPO,8,95.33405576135034,83.70726901151544,98.09982022648927
DDoS,Standard_MAPPO,9,92.78474303711305,11.727857931252919,92.97657567526423
DDoS,Standard_MAPPO,10,92.08972011743082,58.040862733477745,90.12755060880134
DDoS,Standard_MAPPO,11,93.02974880066633,80.64671895394905,92.34832542764266
DDoS,Standard_MAPPO,12,90.97074536193735,96.78212669859049,93.51322982440328
DDoS,Standard_MAPPO,13,91.1482554568135,29.777711480732105,91.11495200219345
DDoS,Standard_MAPPO,14,90.50231712122311,59.50503440438671,92.25014693702838
DDoS,Standard_MAPPO,15,91.80908388363675,76.50305830551162,93.41170059772472
DDoS,Standard_MAPPO,16,89.83593910386675,36.04249640058204,90.577788652528
DDoS,Standard_MAPPO,17,90.85712570569534,70.07828864007263,92.37765336059648
DDoS,Standard_MAPPO,18,89.61717697663606,72.49645354717593,96.5050884231777
DDoS,Standard_MAPPO,19,92.19438163581974,62.968619956010215,91.45893545498421
DDoS,Standard_MAPPO,20,92.09670668353122,90.44225013185206,91.36922699470993
DDoS,Standard_MAPPO,21,96.68013162833006,95.67567989778698,91.8090950534775
DDoS,Standard_MAPPO,22,91.80916739086766,107.89070261350099,92.57641992033727
DDoS,Standard_MAPPO,23,93.84113352945326,91.58547217407124,93.59327739437472
DDoS,Standard_MAPPO,24,92.98623531077293,79.7056430526949,92.20145755031986
DDoS,Standard_MAPPO,25,92.78647564596213,15.805169935482589,90.74712088266236
DDoS,Standard_MAPPO,26,90.9557783008384,61.575569137512325,95.28991258920676
DDoS,Standard_MAPPO,27,90.71701671140879,90.71960021903023,92.22108094463303
DDoS,Standard_MAPPO,28,89.04561715180398,97.80455442076901,94.82172878284992
DDoS,Standard_MAPPO,29,92.30189169217817,111.5150967667998,92.92020277036019
DDoS,Standard_MAPPO,30,92.39127210731763,72.007690061992,89.17737628664231
DDoS,Standard_MAPPO,31,93.97331062514141,28.598716504980615,93.25225029065588
DDoS,Standard_MAPPO,32,96.73231151706271,98.9785357647524,94.3420885132118
DDoS,Standard_MAPPO,33,91.52417928320467,19.07611834965904,91.24221889286724
DDoS,Standard_MAPPO,34,89.47254311633081,40.56336766276961,92.26269880124221
DDoS,Standard_MAPPO,35,93.2197370843719,104.36442224878914,93.6017602566453
DDoS,Standard_MAPPO,36,93.12664683846641,29.207523242491956,92.48669167891215
DDoS,Standard_MAPPO,37,91.68014478928986,59.13184844459854,91.77580665483914
DDoS,Standard_MAPPO,38,92.8149487738657,87.08523598299583,90.94525207978083
DDoS,Standard_MAPPO,39,89.72350033396587,104.82158708304135,92.7391818267045
DDoS,Standard_MAPPO,40,92.05300979908769,25.957727696819973,93.1009778734502
DDoS,Standard_MAPPO,41,93.1942683969346,64.55431031289504,91.93333546276955
DDoS,Standard_MAPPO,42,94.9709910588304,36.17421830202193,92.26176686514087
DDoS,Standard_MAPPO,43,90.41205732077728,33.19424222076917,93.4458803969081
DDoS,Standard_MAPPO,44,92.26461079501594,80.64872070464122,90.56879871930592
DDoS,Standard_MAPPO,45,92.42566016070977,28.436043642771548,91.40744563710354
DDoS,Standard_MAPPO,46,91.37817168201065,92.07655999293696,93.4063809063513
DDoS,Standard_MAPPO,47,92.42821713239013,51.778087356582986,89.93387176703403
DDoS,Standard_MAPPO,48,91.93146009836913,25.966481405113882,90.21864041193132
DDoS,Standard_MAPPO,49,92.55893065125062,111.99447786587473,92.17512906754807
DDoS,Standard_MAPPO,50,90.25611560133581,115.79389950877335,93.3522625118912
DDoS,TFP_Baseline,1,90.62228401674264,110.94833551676771,90.27187778341428
DDoS,TFP_Baseline,2,88.36213982126421,57.496446647892974,86.9978472881378
DDoS,TFP_Baseline,3,93.38102889520886,46.84641472798491,88.85257899932071
DDoS,TFP_Baseline,4,90.72688637411042,81.97776097252556,91.70447666704766
DDoS,TFP_Baseline,5,88.79732146729883,92.40000029353548,92.9766016583051
DDoS,TFP_Baseline,6,90.60324007099781,31.441825309356705,88.14686864351515
DDoS,TFP_Baseline,7,89.60117980785793,29.790831762996916,93.41183482098032
DDoS,TFP_Baseline,8,88.65741086656898,101.48584498073693,89.91892599213548
DDoS,TFP_Baseline,9,91.47824965966902,21.429801325536893,90.8680940822433
DDoS,TFP_Baseline,10,89.80451987881138,41.162672100280005,91.26900244558723
DDoS,TFP_Baseline,11,90.91500959053309,20.113541083462607,91.2103312612443
DDoS,TFP_Baseline,12,92.8314749643285,101.90050507970689,89.69804313544591
DDoS,TFP_Baseline,13,92.83593244449288,87.88826164124524,89.92719166719648
DDoS,TFP_Baseline,14,92.9547029167428,24.28979785260131,93.49709016412666
DDoS,TFP_Baseline,15,89.0144790959166,72.26756847167019,87.23002021151889
DDoS,TFP_Baseline,16,93.9237516620123,86.52189970216847,89.92833665192158
DDoS,TFP_Baseline,17,90.76473664299041,112.98002659029184,93.04298761354357
DDoS,TFP_Baseline,18,88.6165357176513,40.40219183735179,87.3352591579634
DDoS,TFP_Baseline,19,87.89236375946346,94.68685600692896,92.71487725640493
DDoS,TFP_Baseline,20,90.40316207415731,18.139676604432026,91.86471033926895
DDoS,TFP_Baseline,21,91.04976127511813,46.59202105965795,88.86361539839582
DDoS,TFP_Baseline,22,94.28037178018184,39.113133770020625,92.6392805719699
DDoS,TFP_Baseline,23,89.17516555104876,112.1444928055525,91.64871818531704
DDoS,TFP_Baseline,24,90.07649198420849,64.12630239074939,89.99886256517502
DDoS,TFP_Baseline,25,92.38752010694932,34.022514801742815,93.48927122153765
DDoS,TFP_Baseline,26,88.74294982652043,88.69403495259276,87.33931555837658
DDoS,TFP_Baseline,27,91.2650446704019,72.84790158294115,91.27036708420876
DDoS,TFP_Baseline,28,90.79389266840553,108.61636321803296,92.97323615683807
DDoS,TFP_Baseline,29,92.07334176549317,112.6183095884466,93.10177677489995
DDoS,TFP_Baseline,30,90.19640942255687,87.00607192725982,89.44683855831835
DDoS,TFP_Baseline,31,92.41949768077227,66.69213032600746,89.32492274006316
DDoS,TFP_Baseline,32,92.41970842319424,57.966343420970446,89.94355329196848
DDoS,TFP_Baseline,33,92.25632057898946,96.39198756002608,87.905741233292
DDoS,TFP_Baseline,34,90.68176306048153,114.957088051876,90.75938661887913
DDoS,TFP_Baseline,35,91.51275967451214,72.39682740631288,88.71191308158595
DDoS,TFP_Baseline,36,92.09827469518845,85.00193091713703,90.05145987247757
DDoS,TFP_Baseline,37,89.07865654178143,115.47062755508858,92.4539977124482
DDoS,TFP_Baseline,38,92.36229662461284,115.70180742000719,92.1342294685444
DDoS,TFP_Baseline,39,92.25611393925469,94.31588986438105,91.87460830370179
DDoS,TFP_Baseline,40,90.23989147817366,14.326430085498277,89.80152316438134
DDoS,TFP_Baseline,41,90.07081720936701,86.54705064677833,91.66627033900264
DDoS,TFP_Baseline,42,92.48458797277002,49.518723365034084,89.09051815013707
DDoS,TFP_Baseline,43,92.62850800008047,90.88566013307195,92.23899365437924
DDoS,TFP_Baseline,44,91.42659004930572,89.1712938219472,91.80915296315297
DDoS,TFP_Baseline,45,89.34940955053871,16.929189392934056,89.52175723811268
DDoS,TFP_Baseline,46,89.5550613371584,68.73340514410229,90.36766276348105
DDoS,TFP_Baseline,47,91.6273994026923,119.54169908021399,88.91437599179461
DDoS,TFP_Baseline,48,91.29576252028892,96.65563851081816,90.95668858756684
DDoS,TFP_Baseline,49,91.52526456893281,98.78140763881424,91.06660181229499
DDoS,TFP_Baseline,50,89.97532614708032,84.58856057913603,88.87741339950257
DDoS,H_MAPPO_Ours,1,98.39958642992997,73.72802835426049,96.99303576327573
DDoS,H_MAPPO_Ours,2,98.16616705664187,25.57495194508446,97.5505259658729
DDoS,H_MAPPO_Ours,3,96.83795872295939,110.9820983411441,95.94202206025078
DDoS,H_MAPPO_Ours,4,100.03592406640007,24.359150689692584,98.68243654687375
DDoS,H_MAPPO_Ours,5,98.02538296869152,43.80710683972622,98.36540783600024
DDoS,H_MAPPO_Ours,6,98.24887891044497,28.77583266711784,95.67515769327557
DDoS,H_MAPPO_Ours,7,95.47264914270457,21.69643202841106,95.80205941532503
DDoS,H_MAPPO_Ours,8,95.11269196464526,34.262977666721575,97.8643157661121
DDoS,H_MAPPO_Ours,9,98.33045132152294,99.26731327137763,95.81411827978683
DDoS,H_MAPPO_Ours,10,100.04529273402792,45.66584351128539,97.46363878025774
DDoS,H_MAPPO_Ours,11,99.74230774424309,25.106234217993066,97.40404551948582
DDoS,H_MAPPO_Ours,12,99.1759111912578,94.06506706039994,94.76048444249179
DDoS,H_MAPPO_Ours,13,96.66922724289215,23.282003850700477,96.80167249249175
DDoS,H_MAPPO_Ours,14,98.78100206661809,86.5925364247859,99.40635828535228
DDoS,H_MAPPO_Ours,15,96.27794432618057,111.8243083657208,97.0922216590188
DDoS,H_MAPPO_Ours,16,98.46606153358685,103.21033812717651,98.03218234289234
DDoS,H_MAPPO_Ours,17,95.82144697708327,11.719335889510528,95.54855108471158
DDoS,H_MAPPO_Ours,18,97.63126224304854,29.7354141762485,97.81846424947715
DDoS,H_MAPPO_Ours,19,99.64582835909144,107.56066561647108,99.34330007668623
DDoS,H_MAPPO_Ours,20,95.44599289671827,94.9818979379637,99.62382033775906
DDoS,H_MAPPO_Ours,21,97.43886165079205,80.38082741055243,96.52912250505081
DDoS,H_MAPPO_Ours,22,96.27031667690719,113.189857149127,97.50204801093247
DDoS,H_MAPPO_Ours,23,97.48082101706024,29.800051367967292,97.44550636908214
DDoS,H_MAPPO_Ours,24,94.124718439982,78.99108194495138,97.80345971816324
DDoS,H_MAPPO_Ours,25,98.08196853737701,10.502704540998812,95.98932477867316
DDoS,H_MAPPO_Ours,26,97.86758423455966,68.3218923020889,98.7959531148124
DDoS,H_MAPPO_Ours,27,98.972546349662,93.72410631586636,98.87233117987383
DDoS,H_MAPPO_Ours,28,96.77728675598232,94.73644114219447,97.45241270451906
DDoS,H_MAPPO_Ours,29,97.14914653424144,31.309089231451615,96.44525232746699
DDoS,H_MAPPO_Ours,30,98.45847164743357,116.54312215941607,94.88849927229975
DDoS,H_MAPPO_Ours,31,96.87775690651156,83.71568986396517,97.99941164577984
DDoS,H_MAPPO_Ours,32,99.87966310871137,41.35709720145816,98.57011555793866
DDoS,H_MAPPO_Ours,33,96.55922747629563,98.56690420142378,98.51996291369188
DDoS,H_MAPPO_Ours,34,97.82357218141658,91.44585732944476,97.20562494598751
DDoS,H_MAPPO_Ours,35,98.63095341970907,96.40412198899071,97.23426109379473
DDoS,H_MAPPO_Ours,36,97.05818025790293,108.45870923908785,97.89311186467548
DDoS,H_MAPPO_Ours,37,97.44069955325426,45.85695457530982,95.16252629756649
DDoS,H_MAPPO_Ours,38,98.51352343189556,45.82534548123893,100
DDoS,H_MAPPO_Ours,39,98.04129999579169,20.787054718159276,96.05235627283975
DDoS,H_MAPPO_Ours,40,97.5670223060894,51.30856266655151,93.77280772186242
DDoS,H_MAPPO_Ours,41,98.11026096805982,63.284848749468686,100
DDoS,H_MAPPO_Ours,42,98.44842790570173,112.06758280871577,97.08922663466463
DDoS,H_MAPPO_Ours,43,96.37416323507097,25.004507603879425,98.35244339687556
DDoS,H_MAPPO_Ours,44,97.4002177541463,117.31114804496167,95.02264460883991
DDoS,H_MAPPO_Ours,45,98.03143989441796,86.14315824622841,98.79663079749402
DDoS,H_MAPPO_Ours,46,98.55625516960181,103.68165031976082,98.19667988406802
DDoS,H_MAPPO_Ours,47,96.91171689980045,47.79336090522923,98.11539496709565
DDoS,H_MAPPO_Ours,48,99.34262832690123,96.850166152434,96.01876547612777
DDoS,H_MAPPO_Ours,49,96.46528267392854,28.692903247426138,95.70304579213912
DDoS,H_MAPPO_Ours,50,100.696089564982,19.512176553059927,97.0668036968167
Zero_Day,Rule_Based,1,70.88262357306385,119.52307711399112,67.98596021861395
Zero_Day,Rule_Based,2,67.40303995159871,40.70879661735463,67.72697647254839
Zero_Day,Rule_Based,3,69.49336635254029,37.13195947752489,66.56075362243017
Zero_Day,Rule_Based,4,68.87838205478533,108.10048909502301,72.12805732857133
Zero_Day,Rule_Based,5,69.08576872491925,73.10708633667005,69.18067039608748
Zero_Day,Rule_Based,6,73.99854145571607,14.406454779506356,69.97865752439048
Zero_Day,Rule_Based,7,67.27711702568973,13.69826098402396,70.427402929532
Zero_Day,Rule_Based,8,68.11907875685748,97.78192659193192,69.35606949530742
Zero_Day,Rule_Based,9,70.5130210554566,36.45626417651822,67.8214992104469
Zero_Day,Rule_Based,10,69.57865700931823,90.49649122899761,69.68638553106597
Zero_Day,Rule_Based,11,70.56117549727485,42.5369471035664,69.46977268417578
Zero_Day,Rule_Based,12,69.40765265073985,62.77612465317485,69.10197675440827
Zero_Day,Rule_Based,13,69.01018297313092,104.37143223540401,72.7345176441143
Zero_Day,Rule_Based,14,69.79431466239869,60.03248774270467,69.35539464202525
Zero_Day,Rule_Based,15,70.2177164464151,54.58964094775938,65.7658662467436
Zero_Day,Rule_Based,16,70.15761129988924,61.07253661326487,67.93606007772726
Zero_Day,Rule_Based,17,67.80926093939306,17.77684511495172,66.84951011770235
Zero_Day,Rule_Based,18,70.85828931903316,13.598559294826513,68.68307241951548
Zero_Day,Rule_Based,19,68.7371071658691,114.07050428819012,70.51200377429144
Zero_Day,Rule_Based,20,67.22596622507757,96.64610285545267,68.86260266194229
Zero_Day,Rule_Based,21,72.50229499721671,90.93368636479049,71.80916661586882
Zero_Day,Rule_Based,22,73.20404735334958,84.21182632475315,71.4279791572825
Zero_Day,Rule_Based,23,70.35463022494253,50.21499448410284,69.17223194494633
Zero_Day,Rule_Based,24,68.75155994773155,29.27941435053193,68.5015160871239
Zero_Day,Rule_Based,25,69.27902073593788,88.02708495477815,69.53106140150983
Zero_Day,Rule_Based,26,70.9875327133101,36.249597589371504,75.2135110449651
Zero_Day,Rule_Based,27,71.09411175797241,113.30627257191006,71.2936460318978
Zero_Day,Rule_Based,28,66.47772802788421,33.07733731604429,67.36042519386551
Zero_Day,Rule_Based,29,69.7664347830838,48.798283627425384,68.37113692481475
Zero_Day,Rule_Based,30,69.55345256424668,40.485986739327004,72.80217944019739
Zero_Day,Rule_Based,31,71.07245042129438,63.484959566291494,70.51363490008113
Zero_Day,Rule_Based,32,69.0432156676597,88.08078176162759,69.6292287781983
Zero_Day,Rule_Based,33,68.99426340442436,42.149078843873895,67.57856378113891
Zero_Day,Rule_Based,34,67.84954868289584,113.99018545638425,67.32845606612186
Zero_Day,Rule_Based,35,71.08812469910426,17.219035034767483,65.36433470567471
Zero_Day,Rule_Based,36,71.09150964397023,18.81874436866547,68.4097740678536
Zero_Day,Rule_Based,37,70.79152483472228,115.22896229076537,68.8131687139163
Zero_Day,Rule_Based,38,70.73183279767414,86.67903219368267,70.81951554471914
Zero_Day,Rule_Based,39,66.74185319403645,67.2756403292084,69.89407402141781
Zero_Day,Rule_Based,40,68.9291711901423,116.65320660966911,68.60519899799469
Zero_Day,Rule_Based,41,69.02866495225537,48.1370271460287,69.5260326873146
Zero_Day,Rule_Based,42,67.7749961639555,42.06684768793488,70.7939639222818
Zero_Day,Rule_Based,43,72.60558759807589,35.5560869860964,71.36187575453994
Zero_Day,Rule_Based,44,71.84126228834018,55.286090252231844,68.8671796252478
Zero_Day,Rule_Based,45,68.6097614263694,45.8937055131519,72.20630505688496
Zero_Day,Rule_Based,46,67.86984942002654,102.6098657424119,68.08959040835549
Zero_Day,Rule_Based,47,68.59756849445765,24.51496771582224,70.37428780918755
Zero_Day,Rule_Based,48,70.02534464611082,38.60082033981392,68.60957082489027
Zero_Day,Rule_Based,49,65.83336228791023,94.67247108374914,70.32533189113148
Zero_Day,Rule_Based,50,71.13863960532689,60.15191909062507,70.34687047337916
Zero_Day,Single_Agent_PPO,1,75.2088859701086,88.29933895829942,77.42917491522142
Zero_Day,Single_Agent_PPO,2,72.61350466574783,102.3264844558554,78.7497176811939
Zero_Day,Single_Agent_PPO,3,72.71909278064025,26.88332801862074,70.72559421112842
Zero_Day,Single_Agent_PPO,4,73.5330142465659,44.828842157108845,74.07813451212773
Zero_Day,Single_Agent_PPO,5,74.31618495025103,30.294624139123332,74.60858622721722
Zero_Day,Single_Agent_PPO,6,73.13174013913508,44.863814097512375,73.29666180496731
Zero_Day,Single_Agent_PPO,7,72.69416238538211,69.38532559053021,75.10590831106047
Zero_Day,Single_Agent_PPO,8,74.1633558745407,111.24773735360631,74.94532011632211
Zero_Day,Single_Agent_PPO,9,72.04324224914117,25.992227526432238,74.8278383220727
Zero_Day,Single_Agent_PPO,10,72.22761245325056,10.472373639915268,73.95792481818009
Zero_Day,Single_Agent_PPO,11,73.2047634178455,46.440871068811674,68.0639391518119
Zero_Day,Single_Agent_PPO,12,73.03032403569253,41.88099009287812,71.3214444528709
Zero_Day,Single_Agent_PPO,13,77.45638445073864,73.11003411827721,71.56365045861772
Zero_Day,Single_Agent_PPO,14,74.66648332333003,109.75688667187192,75.56022820377859
Zero_Day,Single_Agent_PPO,15,71.35702010200012,90.48045734083604,74.58778678611172
Zero_Day,Single_Agent_PPO,16,74.16554238402489,70.60559893292465,72.85675862528971
Zero_Day,Single_Agent_PPO,17,72.95745520636048,102.49646078229046,75.3934279330551
Zero_Day,Single_Agent_PPO,18,72.87688997567983,16.053699976925788,73.79338800269952
Zero_Day,Single_Agent_PPO,19,72.24730020539391,34.43582427457845,71.44674795138636
Zero_Day,Single_Agent_PPO,20,74.6129493706769,12.480351099333534,72.8651941051164
Zero_Day,Single_Agent_PPO,21,71.91832939970423,83.87135539456163,72.98089638416022
Zero_Day,Single_Agent_PPO,22,75.03228167552552,31.389504328006428,74.7498059544823
Zero_Day,Single_Agent_PPO,23,72.65555883163269,113.77423805121508,75.98290818441681
Zero_Day,Single_Agent_PPO,24,74.69128245927696,26.274053221613276,72.47010752569066
Zero_Day,Single_Agent_PPO,25,74.3746260195974,51.01142660782477,71.97302967918712
Zero_Day,Single_Agent_PPO,26,73.19853546405737,117.52759910384836,75.31697333112315
Zero_Day,Single_Agent_PPO,27,73.952171958556,90.06386926515799,72.89179050974198
Zero_Day,Single_Agent_PPO,28,69.08705984490487,98.40540549662322,75.65095835351688
Zero_Day,Single_Agent_PPO,29,72.8473693009189,116.73967405222055,77.01404207089499
Zero_Day,Single_Agent_PPO,30,70.66455002044094,25.352445557015145,75.46138566784803
Zero_Day,Single_Agent_PPO,31,72.95668554814566,32.85621697720457,73.05807591105845
Zero_Day,Single_Agent_PPO,32,70.52230434140338,118.53021820557,74.13872428790641
Zero_Day,Single_Agent_PPO,33,76.98349789287492,93.17254589002553,75.54870364805174
Zero_Day,Single_Agent_PPO,34,74.80787189425378,110.5851545934839,74.58296428960733
Zero_Day,Single_Agent_PPO,35,71.85812683855029,88.12717074506577,74.8037071485441
Zero_Day,Single_Agent_PPO,36,73.52681550104951,30.460705992215942,72.41520967739102
Zero_Day,Single_Agent_PPO,37,72.09630355838094,14.645620588272159,75.21878887677497
Zero_Day,Single_Agent_PPO,38,74.81167370111604,43.43058172129879,70.13313987679045
Zero_Day,Single_Agent_PPO,39,71.94094791468262,12.952401615933702,72.68781300525983
Zero_Day,Single_Agent_PPO,40,74.67087898064348,115.16292557463849,73.52400165037817
Zero_Day,Single_Agent_PPO,41,74.35670380966378,81.91942694224774,71.54738868202206
Zero_Day,Single_Agent_PPO,42,74.7175282843873,64.10751536300221,72.20255530933036
Zero_Day,Single_Agent_PPO,43,73.07213709872828,23.129012987904392,72.11428625040982
Zero_Day,Single_Agent_PPO,44,72.67892470114273,17.339730902597644,79.83925732616073
Zero_Day,Single_Agent_PPO,45,73.44487643084828,72.21320486044539,70.86278010870147
Zero_Day,Single_Agent_PPO,46,74.92796670087357,62.36447846269951,71.42979240980199
Zero_Day,Single_Agent_PPO,47,73.24018347459115,66.37784563470854,72.551909840452
Zero_Day,Single_Agent_PPO,48,70.92016621287651,27.913195595011068,71.74016075317127
Zero_Day,Single_Agent_PPO,49,74.72860356901678,106.61489908591757,74.13091416782008
Zero_Day,Single_Agent_PPO,50,74.09026115407156,39.99373890256865,74.39833723761676
Zero_Day,Independent_Learning,1,68.50614035778189,49.15827553986488,73.53658610004844
Zero_Day,Independent_Learning,2,70.94346306067952,112.99487217106622,73.77971630322176
Zero_Day,Independent_Learning,3,68.85148721967813,30.15722471561902,71.1031938437783
Zero_Day,Independent_Learning,4,73.47797017642748,69.80835687731768,73.27043817583292
Zero_Day,Independent_Learning,5,73.35409542875075,85.34638664116332,68.70945032634732
Zero_Day,Independent_Learning,6,70.6804144289058,85.71813061742108,74.28655482609477
Zero_Day,Independent_Learning,7,73.0284053095155,100.56462985134814,72.89223081941591
Zero_Day,Independent_Learning,8,73.20671348093445,51.0315614616041,71.59564605988034
Zero_Day,Independent_Learning,9,70.03796009567056,110.18667763421837,71.57283012412856
Zero_Day,Independent_Learning,10,72.0953577595931,34.32248518968441,72.09537119208065
Zero_Day,Independent_Learning,11,72.60701182352798,77.47711953417814,75.34950800086591
Zero_Day,Independent_Learning,12,72.29681553609971,68.53052190229434,69.27004728679204
Zero_Day,Independent_Learning,13,69.00829465508919,22.53634099593824,70.33914248441556
Zero_Day,Independent_Learning,14,70.82029808026728,100.07292184558165,71.59591461757071
Zero_Day,Independent_Learning,15,72.91951656263441,44.27308124315423,70.34205962378655
Zero_Day,Independent_Learning,16,69.60361283726776,107.869902391985,74.20195361997992
Zero_Day,Independent_Learning,17,69.31711975319153,47.6249642591386,69.4442922952835
Zero_Day,Independent_Learning,18,71.30964929081053,99.60315192524833,70.93209281960353
Zero_Day,Independent_Learning,19,71.91106714086708,25.65952700141957,75.28389196682275
Zero_Day,Independent_Learning,20,71.51385119248312,24.324007763877894,72.42389200420541
Zero_Day,Independent_Learning,21,73.42364940386742,96.24326953507543,72.852696119253
Zero_Day,Independent_Learning,22,73.68685139138815,93.30674378154592,73.02021015039115
